miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-205-5p	18.099172	56.300446	56.489795	6.229718	50.382447	13.5741	22.66777	4.347826	158.864859	34.643257	162.946975	2205.107165	17.661249	68.35745	30.722145	28.849903	4.460695	24.241812	20.452159	8.104163	20.521639	17.570172	749.439338	193.229867	41.551476	9.207717	20.198752	46.108945	171.865992	17.833922	1.568835	3.478612	2324.056985	13.033098	17.321716	922.586874	688.235619	9.541663	17.738789	141.09073	3.285799	5.864959	8.544492	54.198391	81.817185	0.461196	0.5413	0.646858	337.766891	1.95737	29.909247	14.809775	457.396495	29.559747	66.289411	68.669847	81.233514	91.165107	28.488724	29.079968	71.018196	129.009333	130.075292	9.68418	101.54991	41.819479	34.690406	76.138749	7.97945	17.51055	69.16584	32.35379	69.501099	73.719408	10.268017	21.505325	77.65717	22.68469	44.437684	49.48785	28.426209	50.696033	89.654638	25.438435	20.61374	36.731107	58.860539	58.881729	82.102479	112.769696	19.813636	13.302301	6.446692	41.396306	13.249807	21.34973	7.180449	104.349784	33.214568	21.762171
hsa-miR-206	0.476294	1.148989	0.653062	4.875431	2.301736	0	0.222233	0	0.251368	0.190348	0.186438	0	0.166616	0	0	0.333524	0	0.78348	1.674446	0.623397	0.220663	0.145208	0	1.281082	0	0	0	1.323702	0	0.948613	0	0.316237	0	0	0.647541	6.293047	0.353062	0	0.34113	0	4.693997	0.18328	0	0.168842	0	0	0	0	0	0.345418	0.480856	0	0.474724	1.019302	14.166253	0.950813	9.292394	1.212302	0.176949	2.274411	29.405971	2.286241	0	3.22806	5.582982	20.537679	4.458641	96.788924	6.543148	1.432682	0.57044	2.022112	12.870574	7.704282	5.411522	16.666625	75.590906	3.335984	0.437092	0.493234	23.688508	19.255466	1.403988	0.997586	254.117655	1.094119	21.608712	38.213646	4.177425	0.570986	1.185431	0.260829	0.121636	0.746841	0.258113	0	0	0.160292	0.686251	0.718224
hsa-miR-208a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-208b-3p	0	0.127665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127413	0	0	0	0	0	0	0.277415	0	0	0	0	0.148824	0	0	0	0	0	0	0	0.151064	0	0	0.172189	0	0	0	0	0	0	0	1.066228	0	0	0.297382	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-20a-3p	7.382557	7.149263	8.816326	12.18858	20.459875	9.604317	8.00039	3.10559	5.278737	8.184947	10.254101	7.812812	3.332311	7.276143	4.767229	7.671071	2.755136	10.830467	4.305717	2.701387	2.206629	6.389153	11.037816	9.394602	7.639508	4.028375	7.229025	8.383444	7.674836	8.15807	8.292409	5.376038	7.116965	14.119191	5.180326	4.58868	8.120426	6.863301	11.086742	6.363628	7.979795	8.247599	45.000989	9.455171	12.597461	7.379138	7.578194	6.145145	6.260211	13.471316	9.520949	3.963179	10.443926	12.613858	36.659236	17.325931	15.437367	6.788891	8.139636	8.610271	10.12564	26.781685	2.691213	9.68418	5.733872	10.120017	4.458641	7.726256	7.021916	5.412353	6.27484	12.684158	9.266814	18.429852	9.574231	7.526863	14.463864	4.403498	11.364391	10.522332	16.510172	13.9903	22.263233	14.464992	8.174414	9.06555	9.677522	12.936136	13.014286	7.70831	7.620629	10.172347	9.60922	8.748705	12.561504	6.993877	5.50501	7.854287	13.038777	14.939048
hsa-miR-20a-5p	94.782508	140.559621	242.285715	887.328511	496.152007	243.437404	154.45196	132.546551	163.389488	258.491977	222.980071	513.751615	109.633027	224.794527	64.09275	327.187913	104.039147	339.523643	240.641763	138.186382	122.026515	162.633006	244.813077	194.297435	188.006453	126.989775	194.971106	266.725911	249.872517	230.133486	264.684737	179.939128	201.974543	208.167553	251.893368	195.608868	182.76845	155.847174	231.457082	181.090679	201.841831	77.160862	176.586156	211.897137	166.286467	199.928514	220.308911	499.373844	262.359792	273.57138	131.08136	96.576419	406.126312	287.825296	532.694359	375.676888	618.543752	316.168348	124.925705	128.991593	243.154094	796.755106	64.58911	274.600292	139.272759	295.415173	151.485064	290.085821	281.834132	163.803242	162.860598	364.347812	312.669142	353.037412	386.299413	135.886767	593.707153	238.456128	276.387824	206.171972	354.609777	342.085394	338.962724	235.679624	211.350069	243.206818	263.811879	263.034793	243.254701	400.546548	242.16667	244.744959	188.65696	212.636181	167.68749	246.81024	274.053785	406.178727	241.834982	391.216329
hsa-miR-20b-3p	0	0.893657	0.979592	0.270858	1.022994	0.128058	1.111165	0	0.251368	0.190348	0	0	0	0.382954	0	0.166762	0.524788	0.092174	0	0.207799	0.441326	0.435624	0.283021	2.34865	0.186329	0	0	0	0.629085	0.379446	0.448238	0.158119	0.245413	0.724061	0	0.131105	0.588436	0	0	0.90909	0.4694	0	0	0	0.26521	0	0	0.323429	0.284555	0.460557	0.288513	0.417177	0.237362	0.637064	1.297671	0.316938	0.749387	0.24246	1.946436	0.649832	0.277415	1.469727	0	0.645612	0.150891	0.892943	0.543736	0.280954	0.159589	0.795934	2.99481	0.551485	1.544468	0.906386	0.277514	0.134408	0.860945	0	0.291394	0.328822	1.435668	1.3539	1.403989	0.498793	0.35541	1.094118	1.325689	0.297382	0.642681	4.853381	0.846736	0.173886	0	0.320075	0.086038	0.184049	0	0.160292	0.411751	0.646401
hsa-miR-20b-5p	0	8.170587	7.510205	8.12572	23.017361	7.811511	22.223304	3.354038	8.797895	1.522781	1.305067	14.441865	1.999387	11.10569	1.32423	5.002873	6.559846	2.673051	5.980162	1.246794	1.985965	8.13165	3.396251	25.62164	8.757485	3.644721	4.890223	11.472082	10.946077	6.64029	14.343626	11.542668	7.116965	4.706396	1.618852	4.457574	5.413618	2.678362	1.876218	8.545444	8.918594	1.8328	6.835593	7.597906	5.834613	22.368012	18.945484	9.379431	5.691101	24.064147	5.866444	2.085884	29.432884	42.173604	71.696376	25.566314	64.59713	16.729767	14.686733	16.408251	30.793045	63.524849	19.735562	30.128559	18.710532	14.435906	18.813292	29.359775	21.86369	24.03721	12.549679	31.066993	59.033033	27.644778	44.124718	10.08062	119.499062	14.278011	24.914243	12.988505	73.936858	84.844399	49.941846	13.342708	16.230359	17.662193	31.816508	23.344523	26.992595	69.089284	12.02366	13.82396	11.798662	18.671015	12.819618	18.220888	16.515032	10.258659	19.626789	17.596475
hsa-miR-21-3p	822.321614	503.257061	1791.673473	744.045003	630.675694	656.166889	928.489631	903.726486	2821.610844	2455.293071	522.586242	4238.095703	931.214279	890.370154	246.836544	2161.741555	920.608688	817.078142	3641.2017	1630.807127	1807.448783	1017.472735	3410.684834	1423.709113	2813.016302	4200.445878	3251.361129	1383.709601	1477.846211	1159.394667	1471.11821	747.269169	6655.097923	1064.369751	2494.812787	2595.095145	2195.104439	1035.521606	205.190029	2071.633728	1080.244961	519.415396	746.788555	1414.054605	574.576764	353.737417	228.969702	420.133824	1680.866913	772.700983	448.446364	505.826809	412.535087	469.89805	832.132172	184.457773	1787.287193	235.429038	1478.228513	706.854426	333.036496	1202.726247	764.304471	1240.651	322.756699	4051.875798	3167.701681	410.334472	1029.189304	408.155015	2749.377795	460.490044	3181.605859	707.585468	485.51065	4773.509954	621.946125	339.069398	2751.785375	776.350921	1843.253004	2331.566189	1412.411534	2500.3239	1103.308957	1761.842699	1986.012935	1619.544923	1414.379883	6841.266517	249.787297	331.601161	249.839717	312.819512	242.110106	575.706508	317.615172	390.470158	832.148406	532.634528
hsa-miR-21-5p	213273.0282	119847.5675	329360.6531	177657.6044	66424.77977	74279.01359	75570.12219	202149.8877	262649.1118	330551.277	100958.516	320983.4863	243309.8444	57863.33756	51213.81606	379841.6557	179767.9678	211970.4137	440287.4736	259944.1727	336538.7543	93644.08434	340919.0481	53595.77294	243052.6584	355728.8695	272497.3162	195087.3897	208019.1212	167751.7533	104414.4304	113256.027	330767.0542	161428.5073	509682.5965	440586.8214	352189.8674	256950.6416	45450.01772	212057.1847	262560.7031	105878.9978	117103.3946	249741.629	119091.7417	71865.19237	44110.49872	69236.37202	271410.9209	41698.91051	89122.43961	115514.7826	108331.5234	39355.87272	29679.48907	38500.22519	107510.4581	79526.28089	78137.13481	50008.1229	42769.45995	159540.4524	10358.47854	54355.79332	35032.00331	93151.47268	77190.39465	38234.43514	46026.89681	29416.92891	52050.78855	50221.35692	103069.9579	36632.95665	43618.67086	63379.68537	40613.3229	59013.95522	37446.83505	37627.37161	50246.05181	52810.22248	102944.3826	68341.85417	55160.82745	62058.53313	107110.8039	56957.21826	59975.13789	224212.425	49213.85586	45867.29224	35033.999	47485.83057	39641.44302	46227.68677	39841.91525	61660.78371	59694.81029	42799.5834
hsa-miR-210-3p	11.431056	42.257252	71.836736	48.348029	242.193787	71.199999	52.669229	17.888194	112.864433	51.584187	15.660808	381.644058	24.492486	201.242802	75.481132	232.300086	26.501775	967.32208	279.752029	14.130336	32.658091	63.165497	129.057529	110.60008	144.032694	166.88989	61.234109	246.870383	95.872536	148.742501	46.840905	73.841453	203.93784	59.191991	265.977379	71.321197	222.311403	27.955401	67.714414	78.181719	58.674951	11.363358	118.483614	136.593453	27.714412	10.376912	15.156387	98.64574	75.407098	57.569734	32.505869	22.527545	106.812882	203.860325	443.154991	194.916721	238.604713	112.25916	177.656383	110.30893	60.199017	185.022245	208.120467	112.336483	94.608905	101.051336	63.399707	93.698422	97.349275	94.556973	148.88482	126.106256	128.705739	149.855847	109.479252	118.413693	231.938381	39.631487	158.227294	112.45744	212.048033	200.828497	153.435789	105.868784	100.699305	125.198367	124.349519	165.047271	160.027531	157.0211	121.083334	22.257445	34.787809	30.833847	35.963761	52.638127	19.626559	148.10937	180.209608	247.715278
hsa-miR-211-5p	0.238147	0.127665	0	0.541715	0.255748	0.128058	0	0	0	0	0	0	0	0.765909	0	0	0	2.350442	0	0.207799	0	0.290416	0	0	0.186329	0.191827	2.338802	0	0.754902	0	0.224119	0	0	0	0	0	0.117687	0	0	0	0.312934	0.73312	0	0	0.132605	0	0	0	0	0.115139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28522	0	0	0	0	0	0	0	0.291395	0	0.574267	0	0	0.124698	0	0.156303	0.132569	0	0	0	0	0	0	0	0	0	0	0	0	0.071822
hsa-miR-2110	0.952588	2.17031	2.612246	0.948001	2.045987	0.384174	0.666699	2.732919	1.256841	3.616604	2.423694	2.841024	4.332007	3.446594	1.853922	4.83611	3.935908	0.460871	5.382147	2.909186	2.868617	4.356241	2.830209	1.281082	2.608611	3.452893	2.976658	3.309255	2.390523	5.8814	0.224119	0.474357	0.736239	0.181015	0.485655	0.655525	0.706124	0.669591	0.170565	1.636362	0.4694	0.9164	1.139266	1.519581	1.193445	0.461196	2.165198	2.587429	0	0.575697	1.442569	3.128824	3.797792	0.637064	0.756976	0.422584	0.749386	1.212301	0.884744	0.974748	2.080611	1.959636	18.838491	2.367244	1.508914	3.1253	0.543736	2.528593	4.468492	0.636747	3.56525	4.044223	4.4618	3.47448	2.913897	1.612899	2.927211	3.736302	3.78813	2.794993	0.717833	0.9026	1.203419	1.122283	0.710819	0.625211	0.530276	1.18953	0.64268	0.570986	1.354779	0.869431	1.337993	1.493682	1.376604	0.920245	1.914787	1.282334	1.372503	2.011024
hsa-miR-2113	0	0	0	0	0	0	0.222233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2114-3p	0	0.127665	0	0.270857	0.511497	0.896403	0.444466	0.124224	0	0	0.372876	0	0.166616	3.446593	0.264846	0.166762	0	0.506957	0.119603	0	0	0.435624	0	1.067569	0.558988	0.191827	0.212618	0.661851	0.503268	0.189723	0.224119	0.158119	0.245413	0.362031	0	0	0.117687	0.334795	0.341131	0.181818	0.156467	1.28296	0.569633	0.675369	0	0	0.27065	0.323429	0	0.345418	0.192342	0.208588	0	0.382238	1.513952	0.105646	0.449632	0	0.176949	0.487374	0.416122	0.489909	0	0.860816	0.452674	0.148824	0.108747	0.140477	0.319178	0.159187	0.14261	0.919142	0.858039	0.604257	0.277514	0.403225	0.172189	0.400318	0.291395	0	0.143567	0.752167	1.002848	0.748189	0.23694	0.781514	0	0.743456	0.64268	0.570986	0.169347	0.347772	0.121636	0	0.258113	0	0	0.160292	0.960751	0.071822
hsa-miR-2114-5p	0	0.510661	0.326531	0.541715	0.767245	1.02446	0	0.124224	0	0.190348	1.864381	0.947008	0.333231	5.169891	0.794538	0.333524	0.393591	1.566961	0.119603	0.207799	0.441326	0.580832	0	2.775677	0.745317	0.575481	0.637855	0.882468	1.509804	0.379446	0.448238	0.474357	1.472476	0.362031	0	0	0.235375	0.836988	0.852826	0.181818	0.156467	0.18328	0	0.675369	0.53042	0	0.27065	0.323429	0.284555	0.805976	0.288513	0	0.237362	0.254825	1.405811	0.422584	0.749386	0.48492	0.884743	0.324916	0.554829	0	3.588284	0.215204	1.207132	0.297648	1.087473	0.280954	0	0.159187	0.28522	1.102969	0.858038	3.172352	0.971299	1.209675	1.377512	0.400317	1.60267	0.657645	0.430701	0.9026	0.20057	0.997586	0.35541	0.468908	0.132569	0.297382	0.803351	0	0.338694	0.608602	0.121636	0.320075	0.430188	0.552147	0.478696	0.480875	1.235253	0.574578
hsa-miR-2115-3p	0	0	0	0	0	0	0	0.124224	0	0	0	0	0	0	0.264846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131105	0	0	0.341131	0	0	0	0	0.168842	0	0	0	0	0.284555	0	0	0	0	0	0.108139	0	0.149877	0	0	0.162458	0.138707	0	0	0	0	0.148824	0.217495	0.140477	0.159589	0.318374	0.14261	0	0	0	0	0	0.172189	0	0.145697	0.164411	0.4307	0.4513	0	0	0.11847	0	0.132569	0	0	0.285493	0	0	0	0.106692	0	0	0.239348	0	0	0
hsa-miR-2115-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115139	0	0	0	0	0	0	0	0	0	0.324916	0	0	0	0	0	0	0	0	0	0	0.14261	0	0.171608	0	0	0.134408	0	0	0	0	0.143567	0.150433	0	0	0	0	0	0	0	0	0	0	0.121636	0.106692	0	0	0	0	0	0
hsa-miR-2116-3p	0	0.127665	1.306123	0.270858	0	0.384173	0.222233	0.248447	0.502737	0.571044	0.186438	0.236752	0.666464	0	1.059384	0	0.524788	0.46087	0.598016	0.415598	0.441326	0.290416	1.698126	0.427028	0.186329	1.534617	0	0.220617	0	0.379445	0	0.316238	0.98165	0	0.161885	0.917735	0.353062	0.167398	0.34113	0.363636	0.4694	0	1.139266	0.506527	0.397815	0.230598	0	0	0.853665	0.115139	0.384684	0	0.237362	0.254826	0.108139	0.422584	0.299754	0	0.530846	0.324916	0.138707	0	3.588284	0	0.603565	0.148824	0.217495	0.140477	0.319178	0.318374	0.57044	0.367656	0.343216	0	0.138757	1.209675	0	0	0.145697	0.328823	0.143567	0	0.20057	0.374094	0.11847	0.312606	0.530275	0.148691	0.48201	0.285493	0.338695	0.347772	0	0.106692	0.172075	0.184049	0	0.160292	0.41175	0.215467
hsa-miR-2116-5p	0	0.255331	0	0.135429	0.255748	0	0.222233	0.124224	0.502736	0.380696	0.186438	0.473504	0	0	0	0.166762	0	0.092174	0.119603	0.207799	0	0.290416	1.415105	0	0.186329	0.383654	0	0.220617	0	0.189723	0.224119	0	0.245413	0.181015	0	0.26221	0	0	0.170565	0.181818	0	0	0.569633	0.337684	0	0.461196	0.27065	0	0	0.230278	0	0	0	0.127413	0.324418	0.105646	0	0.484921	0.530846	0	0	0.163303	0	0	0	0	0.217494	0	0	0	0.28522	0.183828	0.171608	0.302128	0	0	0	0.266879	0.145697	0	0	0	0.20057	0.374095	0.11847	0.156303	0	0	0	0.570986	0	0	0	0	0	0	0	0	0	0.071822
hsa-miR-2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382954	0	0.166762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167398	0	0.545454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-212-3p	4.524793	9.064244	2.612245	5.688003	1.022993	0.768345	1.555631	5.714285	9.552	9.898074	0.932191	3.551278	15.32863	0.76591	3.442999	3.835536	27.551351	4.700883	2.392065	9.558757	4.854581	3.194576	2.830209	1.921623	3.726588	6.330306	3.614513	4.632957	8.052287	3.604729	2.68943	4.427325	2.454127	9.774824	2.428277	4.981995	4.354432	7.867688	2.387914	7.818173	5.632796	9.530558	0	4.052215	9.414944	2.30598	3.518446	1.293714	2.560996	1.496813	6.635813	4.380356	4.984602	2.293429	1.730229	1.373397	2.997547	4.849208	7.254893	6.660776	2.496733	3.429363	8.073639	3.658468	4.677632	6.101775	16.747091	3.511935	4.947259	17.669739	9.697479	4.228053	6.349484	2.41703	4.023953	5.779555	1.721888	2.802225	3.642433	1.808525	2.297068	1.504334	6.618799	8.35478	5.568079	5.939499	7.291284	2.973824	6.587478	4.282394	4.572376	4.347157	2.797621	4.054279	2.667169	4.049086	8.137842	2.724956	4.39201	1.939202
hsa-miR-214-3p	0.476294	3.574631	3.265307	1.218859	1.278741	0.384174	0.222233	4.347826	5.027368	0.951739	0.372876	4.735038	3.332314	0.382954	0.529692	2.334673	0.918379	0.599132	5.980162	1.870191	3.530606	6.969986	0.283021	0.854055	2.608611	0.191827	1.913566	2.868021	5.158496	1.328059	1.120595	0.158119	1.717889	2.896243	1.942621	4.85089	2.589121	1.171784	0.852826	2.545452	1.8776	2.19936	2.848165	1.013054	1.060839	4.61196	0.5413	1.293715	0.853665	0.921115	7.789867	0.208588	3.797792	4.077207	18.059267	3.803254	7.194112	8.486113	4.954561	6.173402	7.906321	11.757813	26.91213	10.329792	12.825769	8.036485	14.137157	5.900049	8.458217	8.755276	6.98789	18.199008	6.006269	10.121311	10.129259	6.18278	14.119487	5.204134	8.304746	5.425576	12.633871	8.875566	16.446713	15.711975	10.662281	10.628577	4.772478	10.259693	17.995061	2.569436	8.636714	14.693391	7.663047	5.868037	4.732075	5.153382	31.593972	6.892537	10.43102	5.889433
hsa-miR-214-5p	5.953675	21.703118	21.877551	11.105151	8.18395	3.201439	1.333398	11.801241	28.404631	3.616604	1.677943	27.936725	7.830931	1.723297	5.296921	16.676244	2.886332	3.410445	54.658691	4.987177	9.047174	14.956428	9.056669	2.989192	9.316473	1.150964	5.315461	5.07419	16.230391	8.72724	3.585907	2.371781	6.380727	14.300206	8.094259	18.223614	11.651048	5.524121	4.264132	13.999983	10.796193	4.215439	12.531921	2.532635	4.508565	6.226147	1.353249	0.970286	5.975656	4.02988	13.175455	3.754592	19.463681	23.316524	25.088325	17.642868	32.223627	30.550008	25.657545	17.382999	7.767615	62.871637	8.97071	21.305195	12.07131	20.537681	37.191593	16.154899	29.045194	19.420794	8.841819	21.875574	24.19668	21.753267	21.229818	17.607483	25.311763	13.210495	21.417508	15.125852	28.569776	19.857198	40.113934	29.428779	24.049363	18.600008	27.574308	21.857611	32.455383	24.266898	21.507109	16.60614	10.339034	7.681791	8.431696	9.01842	7.898493	22.761398	24.430549	27.938892
hsa-miR-215-5p	2.857764	9.064243	4.571428	2.437716	1.534489	1.920865	2.22233	3.726706	9.552	3.426257	2.237258	4.735038	2.832465	4.212504	1.853922	2.167911	5.772665	2.258267	1.196032	4.36378	2.868617	2.323328	2.830209	1.494596	1.863295	11.701474	3.401895	2.426787	3.648693	2.466393	2.913549	3.320493	1.472476	1.086092	2.913933	4.588679	5.884368	2.678363	1.364522	4.545449	2.347	5.681679	3.98743	2.026108	1.326049	2.30598	1.623899	1.617143	1.422775	1.266534	5.6741	4.380357	5.221964	2.930492	8.759286	4.965358	7.044234	3.636906	13.271146	12.996635	6.657954	5.878907	1.794142	8.60816	11.618636	3.274124	14.245903	3.79289	4.149314	9.869583	11.836629	2.941253	4.633406	4.834059	4.995251	10.887071	6.543177	3.335983	5.245103	5.918812	14.500237	14.892899	11.231902	7.481892	5.21267	5.626894	6.098164	4.163355	8.19418	14.845632	3.556294	3.477725	4.865428	6.828258	6.710942	4.049087	3.111528	4.808747	3.568508	3.66294
hsa-miR-216a-5p	0.714441	0.765992	0.326531	0	2.813233	7.427338	3.333495	0.869566	1.759578	0	0	0.236752	3.498927	0	0	0.166762	0.131197	2.995661	0.239206	0.415598	0	3.484993	0.283021	0.213514	0.558988	0.191827	0.212618	1.764936	1.25817	2.276672	0.672357	0.316238	0.245413	0.543045	0.32377	0.26221	1.059186	0.66959	1.876218	0.90909	0.9388	1.64952	0	2.532635	0.795629	1.614186	0.27065	20.376006	0.284555	0	0.865541	0.208588	0.474724	0.637064	0.216279	0	0.299755	0.484921	0	0.487374	0	0.326606	0	0.430408	0.905348	0.446472	2.066199	0.561909	0.957534	0.318374	0.14261	0.367657	0.514823	1.05745	1.38757	0.537633	0.860944	0.800636	0.291394	0.657645	0.717834	0.752167	0.601709	0.748189	2.843276	2.344539	1.723394	1.040839	0.964021	0.285493	0	2.173579	0.973086	0.746841	1.11849	0.368099	1.914786	0.641167	0.13725	0.430934
hsa-miR-216b-5p	0	0.127665	0	0.541715	0.767245	7.811513	3.111262	0.124224	0.502736	0.190348	0	0.236752	1.166309	0	0	0.166762	0	1.244352	0.239206	0	0.220663	0.435624	0	0.213514	0.372659	0	0.425237	0.220617	0.251634	0.379446	0	0	0	0	0.32377	0	0	0	0	0.545454	0	0	0	0.506527	0	0	0	18.758862	0	0	0.096171	0	0	0.127413	0.432557	0.105646	0.299755	0	0.176949	0.324916	0	0.163303	0	0.215204	0.754457	0.148824	0.108747	0.280955	0	0.159187	0	0	0.343215	0.302128	0	0	0.688755	0	0	0	0	0.300866	0.20057	0.249396	2.013986	1.094119	0	0.297382	0.64268	0	0.508042	0.173886	0.486543	0.320075	0	0	0.239348	0.480875	0.13725	0
hsa-miR-217	9.287733	17.234831	23.510204	27.221158	209.969483	681.65034	139.562348	17.01863	35.69432	9.898073	4.660954	22.254679	88.472855	3.063639	5.561768	12.840707	4.985483	210.479773	9.448659	16.000528	14.122418	161.326132	15.283129	2.775678	54.594539	2.110101	26.577304	95.30653	35.732022	54.260657	33.393757	2.055544	35.093998	24.980106	15.864749	22.550084	50.134811	6.193713	43.835276	69.636275	37.082569	47.652789	10.25339	74.290629	36.46633	50.270375	7.848844	2069.296528	13.658644	1.842231	30.486272	2.920237	25.39773	44.212209	15.031367	28.524398	43.614303	26.670643	17.871808	27.617847	10.264348	22.209202	9.867781	38.30631	42.551374	40.33124	67.967095	43.126559	29.68355	30.245497	14.118388	38.603955	27.972048	15.710694	41.904606	13.709645	44.769101	31.491687	16.026705	26.963479	20.673608	49.943864	24.268929	27.433606	109.939944	76.119358	25.983482	30.481703	61.215351	16.844082	32.85338	60.599374	23.354053	31.367305	33.382631	22.638076	47.630309	45.522793	17.705285	19.463856
