miRNA	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Control_10	Control_11	Control_12	Control_13	Control_14	Control_15	Control_16	Control_17	Control_18	Control_19	Control_20	Control_21	Control_22	Control_23	Control_24	Control_25	Control_26	Control_27	Control_28	Control_29	Control_30	Control_31	Control_32	Control_33	Control_34	Control_35	Control_36	Control_37	Control_38	Control_39	Control_40	Control_41	Control_42	Control_43	Control_44	Control_45	Control_46	Control_47	Control_48	Control_49	Control_50
hsa-miR-144-3p	1.824204	1.581323	9.910403	0.404361	1.315067	12.311197	0	2.943961	0.722358	4.580159	1.856295	1.001881	0.476388	0.582617	1.442552	3.959984	0	1.442985	1.122794	0.576602	1.450526	4.04139	1.21844	1.737717	1.074235	2.17623	4.428844	2.49015	1.890714	0.590417	1.706492	0.790311	1.54167	0	0	0.76663	0	11.338593	1.222286	1.074712	11.733493	8.658764	0.855831	0	1.641773	6.151305	2.573475	0.635495	0.79393	2.367945	29.079513	13.263353	11.256183	10.623473	4.760842	0	10.682386	61.003625	7.820043	4.809214	1.993073	11.153078	1.279764	19.330277	44.315175	4.277089	2.074083	4.028305	5.309775	0.8979	5.373136	7.564993	1.0993	1.094455	2.006235	1.755555	2.996417	3.039788	0.478099	1.246546	2.15744	6.351072	1.317436	0	71.148756	0	1.367391	2.374741	0.551157	33.073924	4.207368	3.747639	1.9582	1.711463	2.359638	2.735082	1.692474	1.681321	5.092227	0.615608
hsa-miR-144-5p	27.727895	7.906617	61.185957	7.682866	23.232835	237.375256	4.000523	27.298537	52.250517	47.467108	27.844434	14.276811	10.95692	7.574019	100.016927	151.610809	5.655425	21.356181	8.420949	26.812009	34.812639	150.036599	18.885838	21.431833	2.14847	32.643469	120.562917	38.936888	23.633934	13.579592	7.679214	30.031811	14.491699	15.459647	6.648997	14.719292	17.418759	298.11047	4.889148	33.674303	144.94314	87.128804	32.521568	11.298647	43.096565	59.755531	22.793648	27.326293	8.733238	29.362498	886.043993	553.401914	371.122989	211.990935	115.847137	13.69748	329.966998	1647.097911	92.723374	70.535145	56.802574	330.688754	69.53385	843.33075	864.884507	373.710658	148.81539	117.29477	174.337671	62.853023	337.836023	104.829222	47.709568	80.989651	64.199489	275.271136	102.477468	307.694074	179.765394	34.903309	266.443732	260.847515	20.42025	49.566094	1638.843466	58.312271	67.002206	145.809184	52.911043	603.5991	241.349937	240.919608	50.260473	54.033331	122.701204	90.257693	77.289671	84.626502	621.760708	142.205477
hsa-miR-145-3p	35.389551	34.111404	30.162095	43.266668	33.205422	38.344249	18.802458	34.52462	22.874649	60.791208	33.148137	49.092194	11.433309	11.069719	79.34035	49.216942	9.135687	30.302689	28.069829	41.227066	38.293901	61.126021	27.110317	26.258822	47.26634	43.161918	38.383297	47.991979	50.576622	37.196274	34.983085	37.934919	17.266705	21.825384	21.992838	20.085701	20.404833	23.622066	35.446319	33.674305	71.091157	94.164049	9.128862	36.35217	32.425035	13.181368	29.778794	13.980893	46.841916	25.573787	108.387283	107.478886	84.090311	145.378885	29.358521	66.204487	100.889192	135.960209	118.045421	105.001184	113.937327	81.975123	67.827497	68.22451	73.858625	98.373047	60.148381	69.429025	89.381243	70.335527	97.388116	108.881897	113.667495	84.273013	113.01785	90.937786	77.607205	80.723252	99.922787	93.740315	72.274212	91.636867	25.689991	115.42789	87.195069	82.951259	52.234371	52.006859	45.470428	106.781523	100.594348	103.327743	108.353745	102.68778	82.92444	71.659137	122.422325	102.840816	69.254267	75.719801
hsa-miR-145-5p	1248.84984	2070.630036	2185.889835	1807.225831	1222.792378	810.48709	621.281263	1105.055476	906.317715	2576.964374	1326.455845	3867.012246	946.106247	355.978872	9589.603628	3085.958803	455.914228	1136.206547	1259.212518	1587.386249	2107.905255	4052.503717	1022.576803	1417.976327	2847.797012	2122.188127	1383.274922	2267.394545	2038.190547	834.259303	2137.381132	1877.778438	802.593458	936.672737	1921.048782	997.691985	1732.917673	2564.411467	3763.421474	1984.634485	4676.141804	2602.49946	472.703849	906.839222	1013.384971	1239.927239	1890.402252	617.065843	1253.140392	567.832815	15704.70017	7444.399118	7904.820358	5308.291286	8279.896202	11925.94	9774.975565	13395.16332	5403.650172	1916.471962	11432.59744	4331.297713	3294.966006	9356.991573	8896.271468	21416.98892	5946.393278	5027.087981	5805.798454	4084.249388	8783.064945	5449.228339	9678.886036	7672.127631	8409.464343	9332.885314	5863.389143	4568.125528	7993.344854	7517.424853	3530.64912	6929.924566	1131.018293	9972.969506	8472.757142	8268.433559	5158.349457	3194.978461	2877.038036	7192.160912	4026.45134	5126.233844	11843.19515	4624.372994	4531.180263	5204.313331	5251.184376	7712.78101	3185.696144	9043.899016
hsa-miR-1468-5p	4.013248	3.162646	7.971411	2.156594	7.342453	6.412083	6.800889	5.352653	0.722357	7.494806	2.651851	3.005645	0.476388	7.574019	13.463818	7.354256	3.915295	6.349135	0	5.189421	3.771369	4.04139	7.615257	2.703115	1.074235	9.430335	0.984188	5.206677	6.144824	3.542502	6.825968	4.741865	2.466672	2.728173	2.557306	3.833149	3.483752	3.77953	3.66686	4.298847	17.945341	0	59.052323	3.438719	7.387983	5.272547	13.9703	5.083962	5.239943	0.473589	7.930777	10.061853	18.87066	14.260339	37.293255	13.69748	13.056248	8.436671	14.522938	28.855287	22.588158	16.171963	17.490109	7.959526	15.141018	12.296631	12.444493	7.582692	21.239107	16.461506	12.761201	15.12999	14.950464	10.944548	16.049873	14.044445	11.086744	13.847922	19.602077	19.196819	23.731831	15.877675	1.317435	12.221777	3.330367	11.087545	14.494354	11.873711	9.369663	4.252361	17.976937	14.455176	16.971068	19.559577	9.101463	11.487343	18.053061	8.126385	20.878124	27.086758
hsa-miR-1469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-146a-3p	0.364841	0	0	0	2.410956	0.512966	0	0	0	15.822368	0	0	0	23.887289	0	3.394272	0.435033	0	0	2.883011	0	0	21.931941	0	4.29694	0	0	0.679132	0	0	0	3.161244	2.158338	0	1.534384	0	0.995358	0.944882	0	0	0	0	0	0	0	55.361742	0.367639	0	0	0	0	0	0	0.287121	0.396737	0	0	0	0.372383	0	0	0	6.39882	0	1.846465	0	0	0	0	0	0	1.891248	0	1.094455	0	0	0.599284	0	0	0	0	1.360944	2.634871	0.678988	0	1.23195	0.273478	0	0	0	0	0	0	0	0.337091	0.547016	1.410395	0	0	0
hsa-miR-146a-5p	54.726111	68.222807	84.669299	26.822637	362.081559	36.164141	114.815018	57.808665	84.034242	375.156712	130.471065	72.385941	134.341371	341.413453	65.395682	117.66809	93.09699	93.794038	633.816736	309.635458	115.171811	123.262392	521.492846	195.589602	80.567626	47.877085	94.974053	51.161259	74.210556	68.488379	218.430967	150.159051	55.500124	171.8749	57.283669	71.29657	54.744671	185.196997	109.394677	184.133957	801.328504	32.470361	224.512932	59.931954	238.467663	1874.390365	364.330731	62.914024	19.371911	39.307859	107.065484	27.441418	46.680054	87.093341	59.510515	143.252819	117.506235	44.454768	103.150099	115.421146	169.079005	67.476121	386.915348	75.805011	157.318873	155.579114	134.296816	181.984614	212.833552	96.973237	102.089613	73.758705	131.476136	73.328467	53.499575	69.520006	67.419387	80.385498	35.379359	112.438516	72.81357	190.078451	218.035558	74.688634	83.561946	100.19855	91.341784	66.255313	84.051399	70.163965	40.543729	104.933873	86.16081	99.509351	109.891738	56.342682	126.089353	70.335271	64.162039	65.254462
hsa-miR-146b-3p	101.790566	13.5542	57.523419	30.731464	178.958591	39.113696	103.613553	67.711078	87.646029	135.739278	120.659219	23.293745	48.115173	139.245418	92.323317	98.433884	77.000781	68.108902	174.594337	81.012628	109.369705	72.239845	177.587808	28.768856	48.340575	64.924231	47.240981	101.190631	51.521978	72.030881	84.47135	101.159782	34.225077	110.945703	52.680516	62.710316	47.27949	123.779623	34.835176	291.246901	169.100329	100.116949	209.107981	76.143056	177.311584	63.270562	150.364548	88.969328	161.485527	25.573788	78.867169	32.472344	98.988201	63.932256	787.125735	139.82845	174.775686	8.436672	198.852537	586.724162	95.999671	95.916469	285.387396	122.804116	135.899871	51.325068	157.630238	205.917486	196.019259	178.981469	73.88064	154.271871	89.482921	144.468024	319.659956	106.035564	133.640207	104.366046	49.722342	85.014489	49.08174	238.618772	146.235328	65.182807	92.644763	62.418768	105.28918	96.41454	189.597907	39.924949	117.42382	169.179103	58.093274	157.2101	213.378744	108.309233	171.504088	61.928667	129.342525	91.110002
hsa-miR-146b-5p	685.900582	148.644398	175.801904	91.655246	487.232025	160.430278	554.872574	329.455872	550.91789	858.155371	534.613149	278.773532	448.280957	810.419988	260.621031	617.191762	261.019597	339.390118	957.181164	465.318089	737.447722	405.149337	777.365504	315.878172	321.196268	462.086424	509.316808	578.846629	188.126122	425.100281	929.184852	716.021579	238.650533	830.273991	402.00861	251.607891	204.545998	553.228781	240.17938	566.731367	968.35822	673.759997	1590.133528	566.40608	970.698846	709.157538	854.394168	640.579164	750.264615	259.053003	436.633315	76.378612	158.083164	172.36825	495.524215	356.705228	910.97004	58.08324	537.348713	1156.616075	270.393538	285.239962	674.862275	485.910121	641.831456	155.579115	497.7797	492.638032	550.44686	673.425261	254.55239	537.114674	343.640801	410.420524	900.130339	387.275591	383.841042	313.773649	164.944314	349.282399	201.720559	500.373578	944.601183	167.030943	283.383981	163.027968	276.486652	237.711715	388.014323	165.133374	333.52955	910.676112	213.443826	499.502697	513.389938	185.438534	455.557733	193.351942	401.776575	177.295141
hsa-miR-147a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-147b	2.553886	0.225903	0.430888	1.213083	1.753423	1.282416	0	1.070531	0.963144	0.416378	0.265185	0.50094	0	4.660934	0	0.565712	0.435033	0.288597	8.982345	2.018108	0.290105	0.505174	0.913831	1.930797	0	0.362705	0.492094	0.452755	1.890716	0	0.853246	2.370933	0.925002	0.909391	0	0.306652	0.995358	0	1.222286	0.358237	1.380411	0	0.285277	0	0	0.878758	1.102918	3.177476	0	0.947178	0	0	0	0.095707	0	0	0.296733	0	0	0	0	0.278827	0.426588	0	0	0	0.518521	0.236959	0	0	0	0.270178	0.21986	0	0	0	0	0	0	0	0	0.453648	0	0	0.302761	0	0	0	0.826735	0	0	0	0.652733	0.244495	0	0	0.282079	0.28022	0	0
hsa-miR-148a-3p	54653.14226	240330.6592	129871.9318	35615.20754	21505.71572	5004.373041	47927.06886	65891.70938	19931.52534	125605.4659	60177.39291	149683.3553	122214.4412	136402.8306	27273.84634	37550.82922	32282.46845	19626.61892	73084.85173	70567.47761	59259.52358	49883.38064	101271.352	52947.82295	46254.41108	37514.23618	11789.08478	34083.81165	40244.33707	40206.81129	127573.0699	43042.69654	87226.7698	56922.42076	183558.8707	13089.43672	99117.2173	34297.34984	95499.72284	13803.59857	106306.131	33239.36771	100840.2546	61140.90788	32652.42126	223937.3621	29638.36038	16574.98589	33670.28815	90670.44527	27064.65654	24887.99328	23648.91037	26020.90623	9493.910687	22810.87146	51019.66331	22708.27546	73736.30887	44102.90116	48136.36073	23763.30493	64956.98713	18314.49073	41134.08443	16436.31869	25902.69237	22811.10779	40661.3858	25143.6042	27883.2256	53168.40923	56637.63199	24299.08383	30807.06114	26276.10467	21933.1745	14774.04413	25259.42872	36287.97324	28821.2292	25265.00973	94672.22537	24372.938	16388.73743	13209.37185	20524.55344	19036.88521	24856.89216	24624.24479	23563.93918	11935.15729	33359.89958	52120.64934	18046.85298	11819.92879	52209.45501	16700.28375	14695.14375	16152.32607
hsa-miR-148a-5p	30.646622	138.252844	152.749449	25.339978	49.753339	16.54317	23.603087	25.157476	9.872218	75.364444	42.959986	44.834198	46.686008	47.191961	19.714874	13.577088	21.3166	11.832479	49.4029	49.876103	30.170953	20.712124	69.146539	39.388231	15.03929	17.772554	5.41303	26.712516	20.325184	14.760426	54.607742	40.305851	40.391756	26.372339	77.230661	15.025944	84.605402	47.24413	66.003492	20.061286	94.558142	14.611663	57.911215	29.474734	23.395277	111.602239	34.55811	14.616389	29.216652	24.626611	25.114127	13.263352	22.84343	47.37495	25.787891	32.531515	27.892895	13.628468	40.217367	52.901359	39.197097	38.199292	52.470329	23.499553	33.236381	16.039083	26.444548	29.145973	47.345508	26.039109	30.895541	45.119791	56.723818	26.266915	12.70615	21.41778	26.668112	15.198939	17.21158	45.374303	40.991344	23.589688	52.0387	18.332665	15.440794	25.870938	25.70697	41.083043	67.241118	30.7115	27.921625	17.667439	25.456604	38.87466	26.293115	17.504522	31.592857	27.741801	26.479572	27.702366
hsa-miR-148b-3p	404.243535	320.782746	191.529281	214.850684	147.177825	138.116234	158.020668	186.807635	101.852389	294.379353	124.902178	214.152178	320.132627	494.641674	81.744603	217.233397	212.295937	214.139003	151.577076	113.590662	211.486779	143.974515	252.826555	409.714837	110.646206	225.602634	533.429392	136.505482	214.59613	379.047751	249.147821	195.206766	252.525564	326.471372	542.660479	99.508545	312.542302	317.008123	599.53174	243.601344	307.831623	201.316242	213.957688	327.169514	114.103289	702.127473	211.025066	108.034184	79.710653	218.324378	138.788592	69.0609	54.129	72.354467	57.52683	64.492305	173.29202	155.104964	99.053886	92.176611	67.432295	65.803158	100.674776	96.65139	125.559664	97.303777	71.555831	52.367967	94.691019	73.627828	85.9702	86.727269	119.603708	47.061554	68.880702	91.991119	73.412222	38.166224	55.937636	73.795568	59.329576	76.666487	238.455808	74.009645	184.684004	47.635376	64.540901	61.268354	84.602556	91.662017	45.898562	47.648544	65.273342	104.888231	56.968418	46.496387	90.265309	38.950609	47.866919	41.861353
hsa-miR-148b-5p	2.918727	2.259032	3.877986	0.943509	0.328767	1.538901	1.600209	2.141062	0.481572	0.832756	1.325925	1.252351	2.38194	4.078318	0.480851	1.697136	2.610197	0.865791	2.806984	1.441505	1.450527	1.010348	2.132273	3.282354	3.222705	4.715167	9.841872	1.131885	1.890715	2.952085	8.53246	7.903108	1.850004	4.546955	5.114611	0.613304	2.986074	2.834648	5.500291	1.791186	5.521643	4.870555	4.564431	0.982491	0.820886	13.181367	1.838196	1.27099	0.317572	1.420767	1.321796	1.829428	0.82766	1.148484	1.983685	1.712185	0.296733	0.648974	0.372383	0	0.996537	0.278827	0.426588	1.137075	1.107879	1.069272	0	0.473918	0.442481	0.5986	0.671642	1.080713	0.43972	0	0.668745	0	0.599284	0	0.478099	0.498618	1.07872	0.907296	1.976153	2.036963	1.816564	0.8213	1.093914	0.712422	0.275578	1.181211	0.382488	1.606131	0.652733	0.48899	0	0.547016	0.846237	0.56044	1.018446	0.615608
hsa-miR-149-3p	0.364841	4.292163	3.877984	9.165525	5.917799	4.488457	0.800104	0.802898	0.240786	3.747403	0.265185	2.504704	1.429164	1.165234	0	1.131424	2.175163	1.154388	0.561397	0	0.870315	0	1.218441	2.123876	0	1.450821	0.492094	0	0	0.590417	0	1.580622	0	0	0.511461	0.613304	0.995358	0.472441	3.055716	0.716474	0	1.082346	0	0.491246	0	0	1.470557	0.635495	0	0	0	0	0	0	2.777158	0	0.890199	0.324487	0	0.801536	0	0.278827	0.426588	0	0	0	0	0.236959	0	0	0.671642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65347	0.236242	0	0	0	0	0	0.547016	0.282079	0	0	0
hsa-miR-149-5p	70.414261	386.068811	722.812969	666.117993	499.505975	161.456209	280.036628	59.682096	72.235737	638.724084	54.09776	576.332351	755.55111	65.253084	160.604103	27.154175	639.062976	155.553804	116.209092	88.508459	136.059394	96.488184	49.346869	257.761222	456.549879	388.819974	39.859577	19.468443	82.246094	104.503819	29.010364	535.830717	74.308499	59.110415	26.595989	68.536701	105.507911	43.464601	830.543972	179.118635	33.820065	333.362376	35.089061	105.617786	34.066808	101.935904	163.231932	208.442425	29.216654	82.404428	140.991587	36.588556	229.427503	106.521855	197.178171	116.428587	75.666893	46.077208	68.89086	18.435322	105.632858	100.377699	56.309621	172.835425	102.294196	94.630596	56.000217	75.589962	65.929729	68.839026	52.388092	41.067119	41.113776	163.073756	102.986682	105.333342	90.192156	99.299734	54.503338	68.310763	33.440306	51.262207	148.211483	93.700286	64.790782	69.810465	176.393564	88.577892	82.397927	68.746512	73.05521	91.014074	134.463083	35.207239	41.462221	34.462028	46.54305	142.912304	68.23582	113.887503
hsa-miR-150-3p	0.729681	1.129516	1.077218	0.404361	17.862983	2.564832	3.200418	0.267633	1.444715	12.491344	3.977776	0.50094	3.334715	4.660934	2.885104	5.65712	4.78536	2.020179	2.806983	0.864903	4.061474	3.031042	47.214597	2.896193	0	1.088115	1.968375	2.037395	0.472679	2.361668	2.559738	3.161244	0.925002	0	1.022923	1.53326	1.990716	15.590563	0.611143	8.955932	20.015956	0.541173	3.138047	2.947474	3.283546	9.666336	15.073218	0	0.317572	0.473589	4.405987	5.030927	2.482981	2.966916	6.347789	6.848741	2.077131	3.244874	3.351447	9.618429	3.321788	3.067097	20.902813	3.411225	2.585052	5.880997	1.037042	2.60655	2.212406	0.8979	2.014926	1.080713	4.177336	3.283364	4.012468	3.511111	2.696775	1.688771	0.478099	2.742403	0.53936	2.26824	2.634871	3.394938	5.146933	5.338448	2.461306	1.899794	3.858097	3.543634	3.82488	0	3.9164	1.711463	3.370912	2.188065	9.30861	2.241761	4.073781	3.693648
hsa-miR-150-5p	196.284316	65.737872	557.5678	154.870412	7608.644194	359.076558	1727.025893	407.872256	637.841559	6630.822055	1233.906246	208.641829	732.684494	1481.594552	1001.611812	1875.335186	592.514482	1223.651452	1636.471019	298.391711	1228.596028	671.375897	9286.045225	881.215136	105.275031	337.678543	402.040418	680.716395	112.024852	615.80499	799.491466	1267.658507	140.908647	371.031531	239.875367	211.283165	339.41696	2607.87607	107.561247	2402.697385	4293.07779	199.151548	1193.028061	521.211493	1717.295552	1591.430355	3047.363726	219.881339	220.712764	106.083861	944.203021	948.558321	921.020657	969.703001	1894.418034	1167.710244	597.916817	760.598405	860.949568	4401.232759	1511.745678	532.001805	4491.118863	966.13487	671.374907	1550.444789	982.07786	790.732624	729.209346	644.99175	652.83621	560.350021	949.794146	1106.493728	791.793701	721.884513	920.798999	589.381075	703.284303	990.506049	568.485208	1115.520068	2373.359877	1420.44201	765.681716	717.405187	584.970284	853.244954	636.861581	635.491815	748.529046	499.506652	1323.743372	665.270115	1062.511543	688.693554	1091.364006	861.116698	801.007041	1788.341613
hsa-miR-151a-3p	2904.861941	1383.206164	1106.948746	4128.799346	2845.803231	7321.31453	2381.111449	1146.003281	1244.140177	1473.978653	1494.84838	1386.353571	1430.592675	4945.834114	1493.521981	1433.514136	3060.019715	1441.253619	1700.470224	1103.905184	1567.148937	1825.697885	1561.737043	1953.192879	942.104104	1371.388363	5767.828306	2052.788914	2908.392033	2630.898414	3083.630903	2109.339499	819.860162	2175.26329	1482.726417	3969.148979	1875.751494	2154.804846	2450.685302	2847.986312	2108.577597	2736.710287	2026.036652	1439.349361	1598.677383	3124.862694	2298.482087	3104.394067	1090.543363	2380.730247	1601.135686	1403.628488	1369.778206	2531.832141	1593.294833	1555.234805	1956.360084	1547.48029	1709.98288	2285.979941	1608.409705	1976.883016	1734.506961	1732.144508	1368.600335	1843.960026	1530.672567	1750.417109	1484.525097	1571.624911	1566.941234	1817.490161	1650.487189	1567.259169	1570.212505	1609.493484	1775.07754	1606.02121	1270.788361	1467.434836	1531.242418	1473.901868	1882.615189	1744.319079	1731.18547	1624.530576	1865.39612	2253.155616	1955.228436	1480.766803	1696.716837	1761.390011	1575.698473	1665.008993	1495.673771	1540.944991	1498.404138	1874.953411	2543.566537	2358.39474
hsa-miR-151a-5p	89.750822	92.168564	103.197441	123.465009	69.698508	52.0661	105.613814	59.414462	41.415156	67.036882	41.368874	133.500713	80.033157	445.119245	68.280787	78.633964	165.747443	74.458036	74.665745	41.515369	88.482122	82.848492	61.835892	83.603451	106.349266	117.153778	312.479394	87.607995	137.076823	191.885544	331.059433	139.094698	60.433468	97.304838	77.742125	76.509651	67.186642	70.866197	117.950689	83.469286	132.519443	159.104769	118.104643	85.967965	44.73834	251.324729	83.821801	74.352938	30.169371	176.648574	93.847524	61.743189	52.63921	63.549427	46.418201	65.633762	93.470868	69.440298	67.773711	111.413468	68.761011	43.497003	49.9108	64.813285	66.10347	107.996498	48.740929	45.970071	47.787991	52.67682	45.000027	62.681391	62.220312	53.628282	78.243127	69.168895	57.830852	33.099911	56.415735	53.601511	42.070062	51.715856	84.315866	65.861795	59.946612	55.027072	59.344811	40.37062	33.896137	50.555855	40.543729	34.264121	65.273341	56.967268	39.439674	32.820979	49.645919	49.598977	37.173244	46.17061
hsa-miR-152-3p	188.257819	208.734688	150.37957	317.82805	254.24613	325.092528	296.838826	540.350449	150.491119	279.806118	331.481368	148.278467	221.520345	286.647471	222.633831	303.221617	170.09777	266.375069	309.890909	164.043367	172.902769	474.358138	177.58781	271.083711	350.200613	234.670264	125.975945	304.930158	243.42953	162.955109	72.525907	111.433821	263.317255	225.528969	204.073073	307.418539	408.096637	273.07108	426.57814	202.404059	300.239362	582.301812	151.482043	379.732783	224.102144	180.145347	275.729616	141.079935	235.321093	156.284261	318.112264	267.09646	205.921944	514.042127	131.319868	170.647781	436.19738	432.217182	293.810212	336.645011	197.97856	216.927361	290.079865	330.130824	185.385151	549.07131	198.074837	257.337617	230.090328	235.549192	184.029961	392.839408	218.760458	221.079855	248.104274	284.751137	274.771455	144.221042	181.199693	175.763091	192.551442	239.072418	210.130947	238.324639	535.886373	237.766229	263.086214	230.587489	208.612816	320.817058	182.829271	281.072875	228.456695	221.023221	184.051809	210.601285	183.915567	178.500272	220.493356	159.442505
